name,level,killCount,type,drop_name,drop_id,drop_quantity,drop_price,date
Vorkath,732,402,NPC,Blue dragonhide,1751,1,1476,"May 19, 2024, 3:05:57 PM"
Vorkath,732,402,NPC,Black dragonhide,1748,18,2628,"May 19, 2024, 3:05:57 PM"
Vorkath,732,402,NPC,Red dragonhide,1750,21,1983,"May 19, 2024, 3:05:57 PM"
Vorkath,732,403,NPC,Superior dragon bones,22124,1,9104,"May 19, 2024, 3:07:54 PM"
Vorkath,732,403,NPC,Superior dragon bones,22124,1,9104,"May 19, 2024, 3:07:54 PM"
Vorkath,732,403,NPC,Blue dragonhide,1751,1,1476,"May 19, 2024, 3:07:54 PM"
Vorkath,732,403,NPC,Blue dragonhide,1751,1,1476,"May 19, 2024, 3:07:54 PM"
Vorkath,732,403,NPC,Adamantite ore,450,26,1031,"May 19, 2024, 3:07:54 PM"
Vorkath,732,403,NPC,Rune dart tip,824,95,406,"May 19, 2024, 3:07:54 PM"
Vorkath,732,404,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:26:45 PM"
Vorkath,732,404,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:26:45 PM"
Vorkath,732,404,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:26:45 PM"
Vorkath,732,404,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:26:45 PM"
Vorkath,732,404,NPC,Red dragonhide,1750,22,1979,"May 19, 2024, 3:26:45 PM"
Vorkath,732,404,NPC,Magic logs,1514,50,911,"May 19, 2024, 3:26:45 PM"
Vorkath,732,405,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Rune kiteshield,1201,1,31771,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Rune kiteshield,1201,1,31771,"May 19, 2024, 3:29:00 PM"
Vorkath,732,405,NPC,Onyx bolt tips,9194,5,8413,"May 19, 2024, 3:29:00 PM"
Vorkath,732,406,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:30:55 PM"
Vorkath,732,406,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:30:55 PM"
Vorkath,732,406,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:30:55 PM"
Vorkath,732,406,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:30:55 PM"
Vorkath,732,406,NPC,Dragon battleaxe,1377,1,120425,"May 19, 2024, 3:30:55 PM"
Vorkath,732,406,NPC,Grapes,1988,298,6,"May 19, 2024, 3:30:55 PM"
Vorkath,732,407,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:33:47 PM"
Vorkath,732,407,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:33:47 PM"
Vorkath,732,407,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:33:47 PM"
Vorkath,732,407,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:33:47 PM"
Vorkath,732,407,NPC,Ruby bolt tips,9191,25,87,"May 19, 2024, 3:33:47 PM"
Vorkath,732,407,NPC,Adamantite ore,450,24,1032,"May 19, 2024, 3:33:47 PM"
Vorkath,732,408,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:35:41 PM"
Vorkath,732,408,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:35:41 PM"
Vorkath,732,408,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:35:41 PM"
Vorkath,732,408,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:35:41 PM"
Vorkath,732,408,NPC,Green dragonhide,1754,27,1189,"May 19, 2024, 3:35:41 PM"
Vorkath,732,408,NPC,Adamantite ore,450,26,1032,"May 19, 2024, 3:35:41 PM"
Vorkath,732,409,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:40:04 PM"
Vorkath,732,409,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:40:04 PM"
Vorkath,732,409,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:40:04 PM"
Vorkath,732,409,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:40:04 PM"
Vorkath,732,409,NPC,Dragon longsword,1305,1,58890,"May 19, 2024, 3:40:04 PM"
Vorkath,732,409,NPC,Wrath talisman,22118,1,347,"May 19, 2024, 3:40:04 PM"
Vorkath,732,410,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:42:01 PM"
Vorkath,732,410,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:42:01 PM"
Vorkath,732,410,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:42:01 PM"
Vorkath,732,410,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:42:01 PM"
Vorkath,732,410,NPC,Coins,995,48228,1,"May 19, 2024, 3:42:01 PM"
Vorkath,732,410,NPC,Dragonstone bolt tips,9193,11,462,"May 19, 2024, 3:42:01 PM"
Vorkath,732,411,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:43:58 PM"
Vorkath,732,411,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:43:58 PM"
Vorkath,732,411,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:43:58 PM"
Vorkath,732,411,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:43:58 PM"
Vorkath,732,411,NPC,Red dragonhide,1750,23,1979,"May 19, 2024, 3:43:58 PM"
Vorkath,732,411,NPC,Onyx bolt tips,9194,9,8413,"May 19, 2024, 3:43:58 PM"
Vorkath,732,412,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:48:10 PM"
Vorkath,732,412,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:48:10 PM"
Vorkath,732,412,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:48:10 PM"
Vorkath,732,412,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:48:10 PM"
Vorkath,732,412,NPC,Chaos rune,562,864,59,"May 19, 2024, 3:48:10 PM"
Vorkath,732,412,NPC,Death rune,560,453,112,"May 19, 2024, 3:48:10 PM"
Vorkath,732,413,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Scaly blue dragonhide,27897,1,225,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Battlestaff,1392,12,7976,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Rune longsword,1303,1,18501,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Rune longsword,1303,1,18501,"May 19, 2024, 3:50:18 PM"
Vorkath,732,413,NPC,Rune longsword,1303,1,18501,"May 19, 2024, 3:50:18 PM"
Vorkath,732,414,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Superior dragon bones,22124,1,9118,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Blue dragonhide,1751,1,1472,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Death rune,560,45,112,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Rune longsword,1303,1,18501,"May 19, 2024, 3:52:34 PM"
Vorkath,732,414,NPC,Rune longsword,1303,1,18501,"May 19, 2024, 3:52:34 PM"
Vorkath,732,415,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Onyx bolt tips,9194,7,8550,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Rune kiteshield,1201,1,31706,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Rune kiteshield,1201,1,31706,"May 19, 2024, 4:09:49 PM"
Vorkath,732,415,NPC,Rune kiteshield,1201,1,31706,"May 19, 2024, 4:09:49 PM"
Vorkath,732,416,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:11:40 PM"
Vorkath,732,416,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:11:40 PM"
Vorkath,732,416,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:11:40 PM"
Vorkath,732,416,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:11:40 PM"
Vorkath,732,416,NPC,Dragon bolts (unf),21930,94,642,"May 19, 2024, 4:11:40 PM"
Vorkath,732,416,NPC,Onyx bolt tips,9194,6,8550,"May 19, 2024, 4:11:40 PM"
Vorkath,732,417,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:13:40 PM"
Vorkath,732,417,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:13:40 PM"
Vorkath,732,417,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:13:40 PM"
Vorkath,732,417,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:13:40 PM"
Vorkath,732,417,NPC,Dragon bolts (unf),21930,146,642,"May 19, 2024, 4:13:40 PM"
Vorkath,732,418,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:16:07 PM"
Vorkath,732,418,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:16:07 PM"
Vorkath,732,418,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:16:07 PM"
Vorkath,732,418,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:16:07 PM"
Vorkath,732,418,NPC,Dragon dart tip,11232,29,1208,"May 19, 2024, 4:16:07 PM"
Vorkath,732,418,NPC,Dragonstone bolt tips,9193,12,465,"May 19, 2024, 4:16:07 PM"
Vorkath,732,419,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:20:21 PM"
Vorkath,732,419,NPC,Superior dragon bones,22124,1,9128,"May 19, 2024, 4:20:21 PM"
Vorkath,732,419,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:20:21 PM"
Vorkath,732,419,NPC,Blue dragonhide,1751,1,1461,"May 19, 2024, 4:20:21 PM"
Vorkath,732,419,NPC,Red dragonhide,1750,20,1972,"May 19, 2024, 4:20:21 PM"
Vorkath,732,419,NPC,Battlestaff,1392,11,7952,"May 19, 2024, 4:20:21 PM"
Vorkath,732,420,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:30:37 PM"
Vorkath,732,420,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:30:37 PM"
Vorkath,732,420,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:30:37 PM"
Vorkath,732,420,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:30:37 PM"
Vorkath,732,420,NPC,Dragon plateskirt,4585,1,160913,"May 19, 2024, 4:30:37 PM"
Vorkath,732,420,NPC,Black dragonhide,1748,20,2656,"May 19, 2024, 4:30:37 PM"
Vorkath,732,421,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Rune longsword,1303,1,18325,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Rune longsword,1303,1,18325,"May 19, 2024, 4:32:41 PM"
Vorkath,732,421,NPC,Dragon dart tip,11232,22,1210,"May 19, 2024, 4:32:41 PM"
Vorkath,732,422,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Dragon bolts (unf),21930,62,640,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Rune kiteshield,1201,1,31771,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Rune kiteshield,1201,1,31771,"May 19, 2024, 4:36:39 PM"
Vorkath,732,422,NPC,Rune kiteshield,1201,1,31771,"May 19, 2024, 4:36:39 PM"
Vorkath,732,423,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:39:05 PM"
Vorkath,732,423,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:39:05 PM"
Vorkath,732,423,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:39:05 PM"
Vorkath,732,423,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:39:05 PM"
Vorkath,732,423,NPC,Dragonstone,1616,3,11120,"May 19, 2024, 4:39:05 PM"
Vorkath,732,423,NPC,Dragon longsword,1305,1,58845,"May 19, 2024, 4:39:05 PM"
Vorkath,732,424,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:42:47 PM"
Vorkath,732,424,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:42:47 PM"
Vorkath,732,424,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:42:47 PM"
Vorkath,732,424,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:42:47 PM"
Vorkath,732,424,NPC,Dragon battleaxe,1377,1,118969,"May 19, 2024, 4:42:47 PM"
Vorkath,732,424,NPC,Green dragonhide,1754,28,1177,"May 19, 2024, 4:42:47 PM"
Vorkath,732,425,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:48:00 PM"
Vorkath,732,425,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:48:00 PM"
Vorkath,732,425,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:48:00 PM"
Vorkath,732,425,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:48:00 PM"
Vorkath,732,425,NPC,Dragon dart tip,11232,22,1210,"May 19, 2024, 4:48:00 PM"
Vorkath,732,425,NPC,Willow seed,5313,1,47,"May 19, 2024, 4:48:00 PM"
Vorkath,732,426,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:50:06 PM"
Vorkath,732,426,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:50:06 PM"
Vorkath,732,426,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:50:06 PM"
Vorkath,732,426,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:50:06 PM"
Vorkath,732,426,NPC,Wrath rune,21880,42,227,"May 19, 2024, 4:50:06 PM"
Vorkath,732,426,NPC,Coins,995,37703,1,"May 19, 2024, 4:50:06 PM"
Vorkath,732,427,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:52:25 PM"
Vorkath,732,427,NPC,Superior dragon bones,22124,1,9153,"May 19, 2024, 4:52:25 PM"
Vorkath,732,427,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:52:25 PM"
Vorkath,732,427,NPC,Blue dragonhide,1751,1,1455,"May 19, 2024, 4:52:25 PM"
Vorkath,732,427,NPC,Dragon longsword,1305,1,58845,"May 19, 2024, 4:52:25 PM"
Vorkath,732,427,NPC,Blue dragonhide,1752,29,1455,"May 19, 2024, 4:52:25 PM"
Vorkath,732,428,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:53:55 PM"
Vorkath,732,428,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:53:55 PM"
Vorkath,732,428,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:53:55 PM"
Vorkath,732,428,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:53:55 PM"
Vorkath,732,428,NPC,Wrath talisman,22118,1,347,"May 19, 2024, 4:53:55 PM"
Vorkath,732,428,NPC,Red dragonhide,1750,22,1987,"May 19, 2024, 4:53:55 PM"
Vorkath,732,429,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:55:47 PM"
Vorkath,732,429,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:55:47 PM"
Vorkath,732,429,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:55:47 PM"
Vorkath,732,429,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:55:47 PM"
Vorkath,732,429,NPC,Rune dart tip,824,76,416,"May 19, 2024, 4:55:47 PM"
Vorkath,732,429,NPC,Death rune,560,322,111,"May 19, 2024, 4:55:47 PM"
Vorkath,732,430,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:58:22 PM"
Vorkath,732,430,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 4:58:22 PM"
Vorkath,732,430,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:58:22 PM"
Vorkath,732,430,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 4:58:22 PM"
Vorkath,732,430,NPC,Dragonstone bolt tips,9193,25,465,"May 19, 2024, 4:58:22 PM"
Vorkath,732,430,NPC,Magic logs,1514,50,935,"May 19, 2024, 4:58:22 PM"
Vorkath,732,431,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:06:52 PM"
Vorkath,732,431,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:06:52 PM"
Vorkath,732,431,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:06:52 PM"
Vorkath,732,431,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:06:52 PM"
Vorkath,732,431,NPC,Dragonstone bolt tips,9193,13,465,"May 19, 2024, 5:06:52 PM"
Vorkath,732,432,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:09:18 PM"
Vorkath,732,432,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:09:18 PM"
Vorkath,732,432,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:09:18 PM"
Vorkath,732,432,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:09:18 PM"
Vorkath,732,432,NPC,Dragon dart tip,11232,42,1231,"May 19, 2024, 5:09:18 PM"
Vorkath,732,432,NPC,Blue dragonhide,1752,29,1463,"May 19, 2024, 5:09:18 PM"
Vorkath,732,433,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:11:38 PM"
Vorkath,732,433,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:11:38 PM"
Vorkath,732,433,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:11:38 PM"
Vorkath,732,433,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:11:38 PM"
Vorkath,732,433,NPC,Dragon plateskirt,4585,1,160929,"May 19, 2024, 5:11:38 PM"
Vorkath,732,433,NPC,Dragonstone bolt tips,9193,22,465,"May 19, 2024, 5:11:38 PM"
Vorkath,732,434,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Rune kiteshield,1201,1,31828,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Rune kiteshield,1201,1,31828,"May 19, 2024, 5:13:35 PM"
Vorkath,732,434,NPC,Dragon bolts (unf),21930,50,628,"May 19, 2024, 5:13:35 PM"
Vorkath,732,435,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:19:49 PM"
Vorkath,732,435,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:19:49 PM"
Vorkath,732,435,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:19:49 PM"
Vorkath,732,435,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:19:49 PM"
Vorkath,732,435,NPC,Blue dragonhide,1752,27,1463,"May 19, 2024, 5:19:49 PM"
Vorkath,732,435,NPC,Grapes,1988,293,5,"May 19, 2024, 5:19:49 PM"
Vorkath,732,436,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:22:07 PM"
Vorkath,732,436,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:22:07 PM"
Vorkath,732,436,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:22:07 PM"
Vorkath,732,436,NPC,Blue dragonhide,1751,1,1463,"May 19, 2024, 5:22:07 PM"
Vorkath,732,436,NPC,Wrath talisman,22118,1,347,"May 19, 2024, 5:22:07 PM"
Vorkath,732,436,NPC,Chaos rune,562,760,61,"May 19, 2024, 5:22:07 PM"
Vorkath,732,437,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:24:34 PM"
Vorkath,732,437,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:24:34 PM"
Vorkath,732,437,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:24:34 PM"
Vorkath,732,437,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:24:34 PM"
Vorkath,732,437,NPC,Dragon bolts (unf),21930,70,628,"May 19, 2024, 5:24:34 PM"
Vorkath,732,437,NPC,Green dragonhide,1754,26,1164,"May 19, 2024, 5:24:34 PM"
Vorkath,732,438,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:26:22 PM"
Vorkath,732,438,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:26:22 PM"
Vorkath,732,438,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:26:22 PM"
Vorkath,732,438,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:26:22 PM"
Vorkath,732,438,NPC,Green dragonhide,1754,27,1164,"May 19, 2024, 5:26:22 PM"
Vorkath,732,438,NPC,Grapes,1988,250,6,"May 19, 2024, 5:26:22 PM"
Vorkath,732,439,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:41:34 PM"
Vorkath,732,439,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:41:34 PM"
Vorkath,732,439,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:41:34 PM"
Vorkath,732,439,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:41:34 PM"
Vorkath,732,439,NPC,Dragonstone bolt tips,9193,15,488,"May 19, 2024, 5:41:34 PM"
Vorkath,732,439,NPC,Red dragonhide,1750,21,2008,"May 19, 2024, 5:41:34 PM"
Vorkath,732,440,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:43:22 PM"
Vorkath,732,440,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:43:22 PM"
Vorkath,732,440,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:43:22 PM"
Vorkath,732,440,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:43:22 PM"
Vorkath,732,440,NPC,Dragonstone bolt tips,9193,21,488,"May 19, 2024, 5:43:22 PM"
Vorkath,732,440,NPC,Onyx bolt tips,9194,6,8456,"May 19, 2024, 5:43:22 PM"
Vorkath,732,441,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:45:34 PM"
Vorkath,732,441,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:45:34 PM"
Vorkath,732,441,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:45:34 PM"
Vorkath,732,441,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:45:34 PM"
Vorkath,732,441,NPC,Death rune,560,387,111,"May 19, 2024, 5:45:34 PM"
Vorkath,732,441,NPC,Red dragonhide,1750,23,2008,"May 19, 2024, 5:45:34 PM"
Vorkath,732,442,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:48:06 PM"
Vorkath,732,442,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:48:06 PM"
Vorkath,732,442,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:48:06 PM"
Vorkath,732,442,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:48:06 PM"
Vorkath,732,442,NPC,Dragon dart tip,11232,10,1229,"May 19, 2024, 5:48:06 PM"
Vorkath,732,442,NPC,Blue dragonhide,1752,28,1452,"May 19, 2024, 5:48:06 PM"
Vorkath,732,443,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:52:51 PM"
Vorkath,732,443,NPC,Superior dragon bones,22124,1,9129,"May 19, 2024, 5:52:51 PM"
Vorkath,732,443,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:52:51 PM"
Vorkath,732,443,NPC,Blue dragonhide,1751,1,1452,"May 19, 2024, 5:52:51 PM"
Vorkath,732,443,NPC,Wrath talisman,22118,1,347,"May 19, 2024, 5:52:51 PM"
Vorkath,732,443,NPC,Green dragonhide,1754,26,1164,"May 19, 2024, 5:52:51 PM"
Vorkath,732,444,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:54:51 PM"
Vorkath,732,444,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:54:51 PM"
Vorkath,732,444,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:54:51 PM"
Vorkath,732,444,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:54:51 PM"
Vorkath,732,444,NPC,Coins,995,43724,1,"May 19, 2024, 5:54:51 PM"
Vorkath,732,444,NPC,Grapes,1988,255,6,"May 19, 2024, 5:54:51 PM"
Vorkath,732,445,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:57:26 PM"
Vorkath,732,445,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:57:26 PM"
Vorkath,732,445,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:57:26 PM"
Vorkath,732,445,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:57:26 PM"
Vorkath,732,445,NPC,Rune dart tip,824,80,411,"May 19, 2024, 5:57:26 PM"
Vorkath,732,445,NPC,Yew seed,5315,1,21696,"May 19, 2024, 5:57:26 PM"
Vorkath,732,446,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:59:31 PM"
Vorkath,732,446,NPC,Superior dragon bones,22124,1,9187,"May 19, 2024, 5:59:31 PM"
Vorkath,732,446,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:59:31 PM"
Vorkath,732,446,NPC,Blue dragonhide,1751,1,1450,"May 19, 2024, 5:59:31 PM"
Vorkath,732,446,NPC,Chaos rune,562,892,60,"May 19, 2024, 5:59:31 PM"
Vorkath,732,446,NPC,Green dragonhide,1754,28,1195,"May 19, 2024, 5:59:31 PM"
